2798	850	7801	390												
2799	851	7802	391												
2800	852	7803	392												
2801	853	7804	393												
2803	854	7805	394												
2804	855	7806	395												
2805	856	7807	396												
2806	857	7808	397												
2807	858	7809	398												
2808	859	7810	399												
2809	860	7811	400												
2810	861	7812	401												
2811	862	7813	402												
2812	863	7814	403												
2813	864	7815	404												
2814	865	7816	405												
2815	866	7817	406												
2816	867	7818	407												
2817	868	7819	408												
2818	869	7820	409												
2819	870	7821	410												
2820	871	7822	411												
2821	872	7823	412												
2822	873	7824	413												
2823	874	7825	414												
2824	875	7826	415												
2825	876	7827	416												
2826	877	7828	417												
2827	878	7829	418												
2828	879	7830	419												
2829	880	7831	420												
2830	881	7832	421												
2831	882	7833	422												
2832	883	7834	423												
2833	884	7835	424												
2834	885	7836	425												
2835	886	7837	426												
2836	887	7838	427												
2837	888	7839	428												
2838	889	7840	429												
2839	890	7841	430												
2840	891	7842	431												
2841	892	7843	432												
2842	893	7844	434												
2843	894	7845	435												
2844	895	7846	436												
2845	896	7847	437												
2846	897	7848	438												
2847	898	7849	439												
2848	899	7850	440												
2849	900	7851	441												
2850	901	7852	442												
2851	902	7853	443												
2852	903	7854	444												
2853	904	7855	445												
2854	905	7856	446												
2855	906	7857	447												
2856	907	7858	448												
2857	908	7859	449												
2858	909	7860	450												
2859	910	7861	451												
2860	911	7862	452												
2861	912	7863	453												
2862	913	7864	454												
2863	914	7865	455												
2864	915	7866	456												
2865	916	7867	457												
2866	917	7868	458												
2867	918	7869	459												
2868	919	7870	460												
2869	920	7871	461												
2870	921	7872	462												
2871	922	7873	463												
2872	923	7874	464												
2873	924	7875	465												
2874	925	7876	466												
2875	926	7877	467												
2876	927	7878	468												
2877	928	7879	469												
2878	929	7880	470												
2879	930	7881	471												
2880	931	7882	472												
2881	932	7883	473												
2882	933	7884	474												
2883	934	7885	475												
2884	935	7886	476												
2885	936	7887	477												
2886	937	7888	478												
2887	938	7889	479												
2888	939	7890	480												
2889	940	7891	481												
2890	941	7892	482												
2891	942	7893	483												
2892	943	7894	484												
2893	944	7895	485												
2894	945	7896	486												
2895	946	7897	487												
2896	947	7898	488												
2897	948	7899	489												
2898	949	7900	490												
2899	950	7901	491												
2900	951	7902	492												
2901	952	7903	493												
2902	953	7904	494												
2903	954	7905	495												
2904	955	7906	496												
2905	956	7907	497												
2906	957	7908	498												
2907	958	7909	499												
2908	959	7911	500												
2909	960	7912	501												
2910	961	7913	502												
2911	962	7914	503												
2912	963	7915	504												
2914	964	7916	505												
2915	965	7917	506												
2916	966	7918	507												
2918	967	7919	508												
2920	968	7920	509												
2921	969	7921	510												
2922	970	7922	511												
2923	971	7923	512												
2924	972	7924	513												
2925	973	7926	514												
2926	974	7927	515												
2927	975	7928	516												
2928	976	7930	517												
2929	977	7931	518												
2930	978	7932	519												
2931	979	7933	520												
2932	980	7934	521												
2933	981	7935	522												
2934	982	7936	523												
2935	983	7937	524												
2936	984	7938	525												
2937	985	7939	526												
2938	986	7940	527												
2939	987	7941	528												
2940	988	7942	529												
2941	989	7943	530												
2942	990	7944	531												
2943	991	7945	532												
2944	992	7946	533												
2945	993	7947	534												
2946	994	7948	535												
2947	995	7949	536												
2948	996	7950	537												
2949	997	7951	538												
2950	998	7952	539												
2951	999	7953	540												
2952	1000	7954	541												
2953	1001	7955	542												
2954	1002	7956	543												
2955	1003	7957	544												
2956	1004	7958	545												
2957	1005	7959	546												
2958	1006	7960	547												
2959	1007	7961	548												
2960	1008	7962	549												
2961	1009	7963	550												
2962	1010	7964	551												
2963	1011	7965	552												
2964	1012	7966	553												
2965	1013	7967	554												
2966	1014	7968	555												
2967	1015	7969	556												
2968	1016	7970	557												
2969	1017	7971	558												
2970	1018	7972	559												
2971	1019	7973	560												
2972	1020	7974	562												
2973	1021	7975	565												
2974	1022	7976	566												
2975	1023	7977	568												
2976	1024	7978	570												
2977	1025	7979	572												
2978	1026	7980	574												
2979	1027	7981	575												
2980	1028	7982	576												
2981	1029	7983	578												
2982	1030	7984	580												
2983	1031	7985	588												
2984	1032	7986	589												
2985	1033	7987	591												
2986	1034	7988	592												
2987	1035	7989	593												
2988	1036	7990	594												
2989	1037	7991	595												
2990	1038	7992	596												
2991	1039	7993	597												
2992	1040	7994	598												
2993	1041	7995	600												
2994	1042	7996	601												
2995	1043	7997													
2996	1044	7998													
2997	1045	7999													
2998	1046	8000													
2999	1047	8001													
3000	1048	8002													
3001	1049	8003													
3002	1050	8004													
3003	1051	8005													
3005	1052	8006													
3006	1053	8007													
3007	1054	8010													
3008	1055	8011													
3009	1056	8012													
3010	1057	8014													
3011	1058	8015													
3012	1059	8018													
3013	1060	8024													
3014	1061	8028													
3015	1062	8029													
3016	1063	8030													
3017	1064	8031													
3018	1065	8035													
3019	1066	8036													
3020	1067	8042													
3021	1068	8049													
3022	1069	8050													
3023	1070	8054													
3024	1071	8063													
3025	1072	8075													
3026	1073	8077													
3027	1074	8080													
3028	1075	8082													
3029	1076	8083													
3030	1077	8098													
3031	1078	8099													
3032	1079	8100													
3033	1080	8106													
3034	1081	8111													
3035	1082	8113													
3036	1083	8119													
3037	1084	8134													
3038	1085	8137													
3039	1086	8142													
3040	1087	8143													
3041	1088	8147													
3042	1089	8148													
3043	1090	8149													
3044	1091	8150													
3045	1092	8151													
3046	1093	8154													
3047	1094	8172													
3048	1095	8181													
3049	1096	8182													
3050	1097	8184													
3051	1098	8186													
3052	1099	8187													
3053	1100	8188													
3054	1101	8190													
3055	1102	8191													
3056	1103	8192													
3057	1104	8193													
3058	1105	8194													
3059	1106	8195													
3060	1107	8196													
3061	1108	8198													
3062	1109	8199													
3063	1110	8201													
3064	1111	8202													
3065	1112	8203													
3066	1113	8204													
3067	1114	8205													
3068	1115	8206													
3069	1116	8207													
3070	1117	8209													
3071	1118	8210													
3072	1119	8211													
3073	1120	8212													
3074	1121	8213													
3075	1122	8214													
3076	1123	8215													
3077	1124	8217													
3078	1125	8218													
3079	1126	8220													
3080	1127	8221													
3081	1128	8222													
3082	1129	8226													
3083	1130	8227													
3084	1131	8228													
3085	1132	8230													
3086	1133	8233													
3087	1134	8234													
3088	1135	8239													
3089	1136	8242													
3090	1137	8243													
3091	1138	8244													
3092	1139	8246													
3093	1140	8249													
3094	1141	8256													
3095	1142	8260													
3096	1143	8265													
3097	1144	8266													
3098	1145	8267													
3099	1146	8270													
3100	1147	8271													
3101	1148	8272													
3102	1149	8273													
3103	1150	8274													
3104	1151	8275													
3105	1152	8276													
3106	1153	8277													
3107	1154	8278													
3108	1155	8279													
3109	1156	8280													
3110	1157	8281													
3111	1158	8282													
3112	1159	8283													
3113	1160	8284													
3114	1161	8285													
3115	1162	8286													
3116	1163	8288													
3117	1164	8289													
3118	1165	8290													
3119	1166	8291													
3120	1167	8292													
3121	1168	8293													
3122	1169	8294													
3123	1170	8295													
3124	1171	8296													
3125	1172	8297													
3126	1173	8298													
3127	1174	8299													
3128	1175	8300													
3129	1176	8301													
3130	1177	8302													
3131	1178	8303													
3132	1179	8304													
3133	1180	8308													
3134	1181	8309													
3135	1182	8311													
3136	1183	8312													
3137	1184	8313													
3138	1185	8314													
3139	1186	8315													
3140	1187	8316													
3141	1188	8317													
3142	1189	8319													
3143	1190	8320													
3144	1191	8321													
3145	1192	8322													
3146	1193	8323													
3147	1194	8324													
3148	1195	8325													
3149	1196	8326													
3150	1197	8327													
3151	1198	8328													
3152	1199	8329													
3153	1200	8330													
3154	1201	8333													
3155	1202	8334													
3156	1203														
3157	1204														
3158	1205														
3159	1206														
3160	1207														
3161	1208														
3162	1209														
3163	1210														
3164	1211														
3165	1212														
3166	1213														
3167	1214														
3168	1215														
3169	1216														
3170	1217														
3171	1218														
3172	1219														
3173	1220														
3174	1221														
3175	1222														
3176	1223														
3177	1224														
3178	1225														
3179	1226														
3180	1227														
3181	1228														
3182	1229														
3183	1230														
3184	1231														
3185	1232														
3186	1233														
3187	1234														
3188	1235														
3189	1236														
3190	1237														
3191	1238														
3192	1239														
3193	1240														
3194	1241														
3195	1242														
3196	1243														
3197	1244														
3198	1245														
3199	1246														
3200	1247														
3201	1248														
3202	1249														
3203	1250														
3204	1251														
3205	1252														
3206	1253														
3207	1254														
3208	1255														
3209	1256														
3210	1257														
3211	1258														
3212	1259														
3213	1260														
3214	1261														
3215	1262														
3216	1263														
3217	1264														
3218	1265														
3219	1266														
3220	1267														
3221	1268														
3222	1269														
3223	1270														
3224	1271														
3225	1272														
3226	1273														
3227	1274														
3228	1275														
3229	1276														
3230	1277														
3231	1278														
3232	1279														
3233	1280														
3234	1281														
3235	1282														
3236	1283														
3237	1284														
3238	1285														
3239	1286														
3240	1287														
3241	1288														
3242	1289														
3243	1290														
3244	1291														
3245	1292														
3246	1293														
3247	1294														
3248	1295														
3249	1296														
3250	1297														
3251	1298														
3252	1299														
3253	1300														
3254	1301														
3255	1302														
3256	1303														
3257	1304														
3258	1305														
3259	1306														
3260	1307														
3261	1308														
3262	1309														
3263	1310														
3264	1311														
3265	1312														
3266	1313														
3267	1314														
3268	1315														
3269	1316														
3270	1317														
3271	1318														
3272	1319														
3273	1320														
3274	1321														
3275	1322														
3276	1323														
3277	1324														
3278	1325														
3279	1326														
3280	1327														
3281	1328														
3282	1329														
3283	1330														
3284	1331														
3285	1332														
3286	1333														
3287	1334														
3288	1335														
3289	1336														
3290	1337														
3291	1338														
3292	1339														
3293	1340														
3294	1341														
3295	1342														
3296	1343														
3297	1344														
3298	1345														
3299	1346														
3300	1347														
3301	1348														
3302	1349														
3303	1350														
3304	1351														
3305	1352														
3306	1353														
3307	1354														
3308	1355														
3309	1356														
3310	1357														
3311	1358														
3312	1359														
3313	1360														
3314	1361														
3315	1362														
3316	1363														
3317	1364														
3318	1365														
3319	1366														
3320	1367														
3321	1368														
3322	1369														
3323	1370														
3324	1371														
3325	1372														
3326	1373														
3328	1374														
3329	1375														
3331	1376														
3332	1377														
3333	1378														
3334	1379														
3335	1380														
3336	1381														
3337	1382														
3338	1383														
3339	1384														
3340	1385														
3341	1386														
3342	1387														
3343	1388														
3344	1389														
3345	1390														
3346	1391														
3347	1392														
3348	1393														
3349	1394														
3350	1395														
3353	1396														
3354	1397														
3355	1398														
3356	1399														
3357	1400														
3358	1401														
3359	1402														
3360	1403														
3361	1404														
3362	1405														
3363	1406														
3364	1407														
3365	1408														
3366	1409														
3367	1410														
3368	1411														
3369	1412														
3370	1413														
3371	1414														
3372	1415														
3373	1416														
3374	1417														
3375	1418														
3376	1419														
3377	1420														
3378	1421														
3379	1422														
3381	1423														
3382	1424														
3383	1425														
3384	1426														
3386	1427														
3387	1428														
3388	1429														
3389	1430														
3393	1431														
3394	1432														
3395	1433														
3396	1434														
3397	1435														
3398	1436														
3399	1437														
3400	1438														
3401	1439														
3403	1440														
3404	1441														
3405	1442														
3406	1443														
3407	1444														
3408	1445														
3409	1446														
3410	1447														
3411	1448														
3412	1449														
3413	1450														
3414	1451														
3415	1452														
3416	1453														
3417	1454														
3418	1455														
3419	1456														
3420	1457														
3421	1458														
3422	1459														
3423	1460														
3424	1461														
3425	1462														
3426	1463														
3428	1464														
3429	1465														
3430	1466														
3432	1467														
3433	1468														
3436	1469														
3437	1470														
3439	1471														
3440	1472														
3441	1473														
3442	1474														
3443	1475														
3444	1476														
3445	1477														
3446	1478														
3447	1479														
3448	1480														
3449	1481														
3452	1482														
3453	1483														
3454	1484														
3455	1485														
3456	1486														
3457	1487														
3458	1488														
3459	1489														
3460	1490														
3461	1491														
3462	1492														
3463	1493														
3464	1494														
3465	1495														
3466	1496														
3467	1497														
3468	1498														
3469	1499														
3470	1500														
3471	1501														
3472	1502														
3473	1503														
3475	1504														
3476	1505														
3477	1506														
3478	1507														
3479	1508														
3480	1509														
3481	1510														
3482	1511														
3483	1512														
3484	1513														
3485	1514														
3486	1515														
3487	1516														
3488	1517														
3489	1518														
3490	1519														
3491	1520														
3492	1521														
3493	1522														
3494	1523														
3495	1524														
3496	1525														
3497	1526														
3498	1527														
3499	1528														
3500	1529														
3501	1530														
3502	1531														
3503	1532														
3504	1533														
3505	1534														
3506	1535														
3507	1536														
3508	1537														
3509	1538														
3510	1539														
3511	1540														
3512	1541														
3513	1542														
3514	1543														
3515	1544														
3516	1545														
3517	1546														
3518	1547														
3519	1548														
3520	1549														
3521	1550														
3522	1551														
3523	1552														
3524	1553														
3525	1554														
3527	1555														
3528	1556														
3529	1557														
3531	1558														
3533	1559														
3537	1560														
3538	1561														
3541	1562														
3542	1563														
3543	1564														
3544	1565														
3547	1566														
3555	1567														
3567	1568														
3568	1569														
3569	1570														
3571	1571														
3572	1572														
3573	1573														
3574	1574														
3579	1575														
3593	1576														
3597	1577														
3600	1578														
3601	1579														
3620	1580														
3625	1581														
3626	1582														
3627	1583														
3628	1584														
3629	1585														
3630	1586														
3632	1587														
3634	1588														
3635	1589														
3636	1590														
3637	1591														
3638	1592														
3639	1593														
3640	1594														
3641	1595														
3642	1596														
3643	1597														
3644	1598														
3645	1599														
3646	1600														
3647	1601														
3648	1602														
3649	1603														
3650	1604														
3651	1605														
3652	1606														
3653	1607														
3654	1608														
3656	1609														
3657	1610														
3658	1611														
3659	1612														
3660	1613														
3661	1614														
3662	1615														
3663	1616														
3665	1617														
3666	1618														
3667	1619														
3668	1620														
3669	1621														
3670	1622														
3671	1623														
3672	1624														
3673	1625														
3674	1626														
3675	1627														
3676	1628														
3677	1629														
3678	1630														
3679	1631														
3680	1632														
3681	1633														
3682	1634														
3683	1635														
3684	1636														
3685	1637														
3686	1638														
3690	1639														
3691	1640														
3692	1641														
3695	1642														
3698	1643														
3699	1644														
3700	1645														
3701	1646														
3702	1647														
3703	1648														
3705	1649														
3706	1650														
3707	1651														
3708	1652														
3709	1653														
3710	1654														
3711	1655														
3712	1656														
3713	1657														
3714	1658														
3715	1659														
3716	1660														
3717	1661														
3718	1662														
3720	1663														
3721	1664														
3723	1665														
3724	1666														
3725	1667														
3726	1668														
3727	1669														
3728	1670														
3729	1671														
3730	1672														
3731	1673														
3732	1674														
3733	1675														
3734	1676														
3736	1677														
3737	1678														
3738	1679														
3739	1680														
3740	1681														
3741	1682														
3742	1683														
3743	1684														
3744	1685														
3745	1686														
3746	1687														
3747	1688														
3748	1689														
3749	1690														
3750	1691														
3751	1692														
3752	1693														
3753	1694														
3755	1695														
3756	1696														
3757	1697														
3759	1698														
3763	1699														
3764	1700														
3766	1701														
3767	1702														
3768	1703														
3769	1704														
3770	1705														
3771	1706														
3772	1707														
3774	1708														
3775	1709														
3777	1710														
3778	1711														
3779	1712														
3780	1713														
3781	1714														
3782	1715														
3783	1716														
3784	1717														
3785	1718														
3786	1719														
3787	1720														
3788	1721														
3789	1722														
3790	1723														
3791	1724														
3792	1725														
3793	1726														
3794	1727														
3795	1728														
3796	1729														
3797	1730														
3798	1731														
3799	1732														
3800	1733														
3801	1734														
3802	1735														
3803	1736														
3804	1737														
3805	1738														
3806	1739														
3807	1740														
3808	1741														
3809	1742														
3812	1743														
3813	1744														
3815	1745														
3816	1746														
3817	1747														
3818	1748														
3819	1749														
3820	1750														
3821	1751														
3822	1752														
3823	1753														
3824	1754														
3825	1755														
3826	1756														
3827	1757														
3828	1758														
3829	1759														
3830	1760														
3831	1761														
3832	1762														
3833	1763														
3834	1764														
3835	1765														
3836	1766														
3837	1767														
3838	1768														
3839	1769														
3840	1770														
3841	1771														
3842	1772														
3843	1773														
3844	1774														
3845	1775														
3846	1776														
3847	1777														
3848	1778														
3849	1779														
3850	1780														
3851	1781														
3852	1782														
3853	1783														
3854	1784														
3855	1785														
3856	1786														
3857	1787														
3858	1788														
3860	1789														
3861	1790														
3862	1791														
3863	1792														
3864	1793														
3865	1794														
3866	1795														
3867	1796														
3868	1797														
3869	1798														
3870	1799														
3871	1800														
3873	1801														
3874	1802														
3875	1803														
3876	1804														
3877	1805														
3878	1806														
3879	1807														
3880	1808														
3881	1809														
3882	1810														
3883	1811														
3884	1812														
3885	1813														
3887	1814														
3888	1815														
3889	1816														
3890	1817														
3891	1818														
3895	1819														
3896	1820														
3900	1821														
3906	1822														
3908	1823														
3909	1824														
3910	1825														
3911	1826														
3913	1827														
3914	1828														
3915	1829														
3916	1830														
3917	1831														
3918	1832														
3920	1833														
3921	1834														
3922	1835														
3923	1836														
3925	1837														
3927	1838														
3928	1839														
3929	1840														
3932	1841														
3934	1842														
3937	1843														
3938	1844														
3939	1845														
3940	1846														
3941	1847														
3945	1848														
3947	1849														
3948	1850														
3949	1851														
3950	1852														
3951	1853														
3954	1854														
3956	1855														
3957	1856														
3958	1857														
3959	1858														
3960	1859														
3961	1860														
3962	1861														
3963	1862														
3964	1863														
3965	1864														
3967	1865														
3968	1866														
3970	1867														
3971	1868														
3972	1869														
3973	1870														
3974	1871														
3975	1872														
3976	1873														
3977	1874														
3978	1875														
3979	1876														
3980	1877														
3981	1878														
3982	1879														
3983	1880														
3984	1881														
3985	1882														
3986	1883														
3987	1884														
3988	1885														
3989	1886														
3990	1887														
3991	1888														
3992	1889														
3993	1890														
3994	1891														
3995	1892														
3996	1893														
3997	1894														
3998	1895														
3999	1896														
4000	1897														
4001	1898														
4002	1899														
4003	1900														
4004	1901														
4005	1902														
4006	1903														
4007	1904														
4008	1905														
4009	1906														
4010	1907														
4011	1908														
4012	1909														
4013	1910														
4014	1911														
4015	1912														
4016	1913														
4017	1914														
4018	1915														
4019	1916														
4020	1917														
4021	1918														
4022	1919														
4023	1920														
4024	1921														
4025	1922														
4026	1923														
4027	1924														
4028	1925														
4029	1926														
4031	1927														
4033	1928														
4034	1929														
4035	1930														
4036	1931														
4037	1932														
4038	1933														
4039	1934														
4040	1935														
4041	1936														
4042	1937														
4043	1938														
4044	1939														
4045	1940														
4046	1941														
4047	1942														
4048	1943														
4049	1944														
4050	1945														
4051	1946														
4052	1947														
4053	1948														
4054	1949														
4055	1950														
4056	1951														
4057	1952														
4058	1953														
4059	1954														
4060	1955														
4061	1956														
4062	1957														
4063	1958														
4064	1959														
4065	1960														
4066	1961														
4067	1962														
4068	1963														
4069	1964														
4070	1965														
4071	1966														
4072	1967														
4073	1968														
4074	1969														
4075	1970														
4076	1971														
4077	1972														
4078	1973														
4079	1974														
4080	1975														
4081	1976														
4082	1977														
4083	1978														
4084	1979														
4085	1980														
4086	1981														
4087	1982														
4088	1983														
4089	1984														
4090	1985														
4091	1986														
4092	1987														
4093	1988														
4094	1989														
4095	1990														
4096	1991														
4097	1992														
4098	1993														
4099	1994														
4100	1995														
4101	1996														
4102	1997														
4103	1998														
4104	1999														
4105	2000														
4106	2001														
4107	2002														
4108	2003														
4109	2004														
4110	2005														
4111	2006														
4112	2007														
4113	2008														
4114	2009														
4115	2010														
4116	2011														
4117	2012														
4118	2013														
4119	2014														
4120	2015														
4121	2016														
4122	2017														
4123	2018														
4124	2019														
4125	2020														
4126	2021														
4127	2022														
4128	2023														
4129	2024														
4130	2025														
4131	2026														
4132	2027														
4133	2028														
4134	2029														
4135	2030														
4136	2031														
4137	2032														
4138	2033														
4139	2034														
4140	2035														
4141	2037														
4142	2038														
4143	2039														
4144	2040														
4145	2041														
4146	2042														
4147	2043														
4149	2044														
4150	2045														
4151	2046														
4152	2047														
4153	2048														
4154	2049														
4155	2050														
4156	2051														
4157	2052														
4158	2053														
4159	2054														
4160	2055														
4161	2056														
4162	2057														
4163	2058														
4164	2059														
4165	2060														
4166	2061														
4167	2062														
4168	2063														
4169	2064														
4171	2065														
4172	2066														
4173	2067														
4174	2068														
4175	2069														
4176	2070														
4177	2071														
4178	2072														
4180	2073														
4181	2074														
4182	2075														
4183	2076														
4184	2077														
4185	2078														
4186	2079														
4188	2080														
4189	2081														
4190	2082														
4191	2083														
4192	2084														
4193	2085														
4194	2086														
4195	2087														
4196	2088														
4197	2089														
4200	2090														
4201	2091														
4202	2092														
4203	2093														
4207	2094														
4208	2095														
4209	2096														
4210	2097														
4211	2098														
4212	2099														
4213	2100														
4214	2101														
4215	2102														
4216	2103														
4217	2104														
4218	2105														
4219	2106														
